gridRow	gridColumn	spotRow	spotColumn	Name	GeneId	GeneName	ClusterId	Annot
3	2	9	3	CM0-CI0136-670-B10	BF803737	STATIP1	Hs.8739	signal transducer and activator of transcription 3 interacting protein 1
3	2	9	4	PM3-GN0375-005-B02	BI055245	FUT8	Hs.118722	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)
3	2	9	5	RC4-NT0057-014-A12	BF365837	PHF12	Hs.135890	PHD finger protein 12
3	2	9	6	MR0-BN0070-009-C10	AW999557	ANTXR1	Hs.274520	anthrax toxin receptor 1
3	2	9	7	QV3-OT0064-166-A09	AW884304	ISLR	Hs.102171	immunoglobulin superfamily containing leucine-rich repeat
3	2	9	8	PM0-BT0275-001-C01	AW370962	KIAA0423	Hs.111373	KIAA0423
3	2	9	9	QV4-OT0067-252-C07	BE833427	POLR2A	Hs.171880	polymerase (RNA) II (DNA directed) polypeptide A, 220kDa
3	2	9	10	MR0-HT0559-020-G08	BE173329	NDP52	Hs.154230	nuclear domain 10 protein
3	2	10	1	RC2-BT0642-017-F05	BC005200	LOC51240	Hs.512600	hypothetical protein LOC51240
3	2	10	2	CM0-NN0001-271-F03	AW892064	TTC13	Hs.424788	tetratricopeptide repeat domain 13
3	2	10	3	CM1-UT0041-359-E04	NM_001896	CSNK2A2	Hs.82201	casein kinase 2, alpha prime polypeptide
3	2	10	4	RC4-HT0278-021-G06	AJ245504	SPHK1	Hs.68061	sphingosine kinase 1
3	2	10	5	RC0-BN0308-021-C06	AL137285			
3	2	10	6	QV0-UM0093-191-D11	AW804519	RPS11	Hs.433529	ribosomal protein S11
3	2	10	7	MR3-HN0062-006-G10	BI000600	MEF2B	Hs.78881	MADS box transcription enhancer factor 2, polypeptide B (myocyte enhancer factor 2B)
3	2	10	8	QV3-NT0215-516-B12	AL137327	ACADS	Hs.127610	acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain
3	2	10	9	MR1-HN0069-005-A04	BC000477	BRD2	Hs.75243	bromodomain containing 2
3	2	10	10	MR1-HT1068-005-H03	L11696	SLC3A1	Hs.528672	solute carrier family 3 (cystine, dibasic and neutral amino acid transporters, activator of cystine, dibasic and neutral amino acid transport), member 1
3	3	1	1	TRP				
3	3	1	2	BLANK				
3	3	1	3	CM1-CT0638-658-E03	BF760652	MRPS18A	Hs.9622	mitochondrial ribosomal protein S18A
3	3	1	4	PM3-HT0925-010-G01	BC022463	DUSP1	Hs.171695	dual specificity phosphatase 1
3	3	1	5	QV4-HT0536-127-H08	BE170158	XPO6	Hs.150684	exportin 6
3	3	1	6	QV2-NT0048-347-D01	BF090537	PDCD6	Hs.24087	programmed cell death 6
3	3	1	7	QV3-BT0295-066-D04	AW601240	TRIM3	Hs.321576	tripartite motif-containing 3
3	3	1	8	RC4-HT0664-012-H11	AF212848	EHF	Hs.200228	ets homologous factor
3	3	1	9	RC1-TN0151-011-E06	BF885537	APG12L	Hs.264482	APG12 autophagy 12-like (S. cerevisiae)
3	3	1	10	MR3-NN1124-005-D10	BE704223	STMN2	Hs.90005	stathmin-like 2
3	3	2	1	BLANK				
3	3	2	2	BLANK				
3	3	2	3	RC3-CI0043-024-F11	BF808381	DEK	Hs.110713	DEK oncogene (DNA binding)
3	3	2	4	QV4-FT0005-201-A07	BQ372590	FLJ23441	Hs.90012	hypothetical protein FLJ23441
3	3	2	5	QV0-BT0703-358-D03	BE926912	SYTL2	Hs.390463	synaptotagmin-like 2
3	3	2	6	QV2-HT0577-218-A08	BE708963	FARSLA	Hs.23111	phenylalanine-tRNA synthetase-like, alpha subunit
3	3	2	7	PM3-CT0263-009-E11	AW361928	SLC37A1	Hs.369452	solute carrier family 37 (glycerol-3-phosphate transporter), member 1
3	3	2	8	PM3-HT0347-002-H06	AW383426	FREB	Hs.266331	Fc receptor homolog expressed in B cells
3	3	2	9	RC0-CN0025-012-B02	BG875582	HBS1L	Hs.221040	HBS1-like (S. cerevisiae)
3	3	2	10	MR0-HT0158-008-F07	BF349560	ODZ4	Hs.5028	odd Oz/ten-m homolog 4
3	3	3	1	CM0-CN0162-824-A09	BG985123	ARNT	Hs.131494	aryl hydrocarbon receptor nuclear translocator
3	3	3	2	CM0-UT0005-536-B08	BF093953	NRP1	Hs.173548	neuropilin 1
3	3	3	3	QV1-MT0133-434-G07	BF892905	ARHGAP9	Hs.437126	Rho GTPase activating protein 9
3	3	3	4	RC0-FT0077-021-F08	BE771055	DBT	Hs.139410	dihydrolipoamide branched chain transacylase (E2 component of branched chain keto acid dehydrogenase complex; maple syrup urine disease)
3	3	3	5	QV4-NT0028-315-C01	BE763120	ITGB8	Hs.355722	integrin, beta 8
3	3	3	6	QV0-TN0143-367-C03	BF377948	EXOSC2	Hs.511949	exosome component 2
3	3	3	7	RC4-GN0324-022-C05	BG015887	GDF15	Hs.296638	growth differentiation factor 15
3	3	3	8	MR1-RT0030-002-A06	BF820021	WDR1	Hs.85100	WD repeat domain 1
3	3	3	9	MR0-HT0448-005-D08	BE162054	SFRS6	Hs.6891	splicing factor, arginine/serine-rich 6
3	3	3	10	MR0-HT0209-113-D01	NM_014862	ARNT2	Hs.6111	aryl-hydrocarbon receptor nuclear translocator 2
3	3	4	1	RC1-GN0074-012-F08	BF369033	MICAL2	Hs.309674	flavoprotein oxidoreductase MICAL2
3	3	4	2	CM1-BN0020-176-B09	AW992221	PALMD	Hs.14606	palmdelphin
3	3	4	3	MR4-ST0118-023-C05	AW387862	ASB9	Hs.19404	ankyrin repeat and SOCS box-containing 9
3	3	4	4	RC5-HT0259-031-A07	AL390182	NEO1	Hs.388613	neogenin homolog 1 (chicken)
3	3	4	5	QV4-UM0094-147-C08	AW804857	MCM5	Hs.77171	MCM5 minichromosome maintenance deficient 5, cell division cycle 46 (S. cerevisiae)
3	3	4	6	QV2-HT0540-358-G11	BF087425	DGAT2	Hs.334305	diacylglycerol O-acyltransferase homolog 2 (mouse)
3	3	4	7	QV2-BT0636-193-B02	BE082261	VPS52	Hs.433731	vacuolar protein sorting 52 (yeast)
3	3	4	8	MR1-DT0059-003-E04	BE762409	NFE2L2	Hs.155396	nuclear factor (erythroid-derived 2)-like 2
3	3	4	9	MR0-RT0033-206-H06	BI009569	HSPC182	Hs.30026	HSPC182 protein
3	3	4	10	MR2-CN0035-201-F04	AW842540	E2F2	Hs.231444	E2F transcription factor 2
3	3	5	1	CM0-HT0565-245-E05	BE173802	TIMM17B	Hs.19105	translocase of inner mitochondrial membrane 17 homolog B (yeast)
3	3	5	2	PM2-UM0053-017-D12	BI049042	CDK2	Hs.19192	cyclin-dependent kinase 2
3	3	5	3	RC3-BN0036-015-C08	AW994455	LOC144501	Hs.140978	hypothetical protein LOC144501
3	3	5	4	MR4-HR1000-005-B09	BQ327393	PSME3	Hs.152978	proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)
3	3	5	5	QV4-CI0152-512-D01	AJ005814			
3	3	5	6	CM0-CS0041-643-C07	BF763877	FLJ31434	Hs.7988	hypothetical protein FLJ31434
3	3	5	7	MR4-BT0358-007-G11	BC002352	DNAJB1	Hs.82646	DnaJ (Hsp40) homolog, subfamily B, member 1
3	3	5	8	PM0-HT0425-001-D07	AF039945	SYNJ2	Hs.434494	synaptojanin 2
3	3	5	9	PM3-BT0343-001-E10	AW576957	ARHGEF15	Hs.443109	Rho guanine nucleotide exchange factor (GEF) 15
3	3	5	10	PM0-LT0019-005-F04	AK024555	SNAPAP	Hs.32018	SNAP-associated protein
3	3	6	1	RC2-ET0019-016-F08	BE827763	KLK2	Hs.181350	kallikrein 2, prostatic
3	3	6	2	CM0-TN0037-506-F12	BQ376001	C9orf41	Hs.257556	chromosome 9 open reading frame 41
3	3	6	3	QV1-FT0170-268-G01	BE773996	RPP38	Hs.94986	ribonuclease P/MRP 38kDa subunit
3	3	6	4	MR0-HT0166-004-E07	BE144373	KIAA1529	Hs.113426	KIAA1529
3	3	6	5	CM1-HT0290-043-B01	BC032136	C9orf23	Hs.15961	chromosome 9 open reading frame 23
3	3	6	6	QV2-EN0100-601-F10	BI011115	ASC1p100	Hs.436407	ASC-1 complex subunit P100
3	3	6	7	QV4-MT0067-268-E02	BE831904	LOC348262	Hs.285165	hypothetical protein LOC348262
3	3	6	8	QV3-ET0171-492-A11	BF879245	PTPN23	Hs.25524	protein tyrosine phosphatase, non-receptor type 23
3	3	6	9	CM1-HT0764-297-F05	BE716561	ITGB6	Hs.57664	integrin, beta 6
3	3	6	10	PM0-HT1166-003-C04	BC005059	OPA3	Hs.531252	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)
3	3	7	1	CM1-HT0922-431-H12	BF155817	CREM	Hs.231975	cAMP responsive element modulator
3	3	7	2	QV1-LT0037-100-D07	AW837156	HSPH1	Hs.36927	heat shock 105kDa/110kDa protein 1
3	3	7	3	CM0-CN0160-803-F09	BG984423	TCEB3BP1	Hs.526401	transcription elongation factor B polypeptide 3 binding protein 1
3	3	7	4	MR4-TN0114-103-D02	BF377475	FEM1C	Hs.47367	fem-1 homolog c (C.elegans)
3	3	7	5	MR4-MT0255-203-C04	BI027770	MYH9	Hs.146550	myosin, heavy polypeptide 9, non-muscle
3	3	7	6	RC0-CT0380-032-A10	AW604967	RBM5	Hs.439480	RNA binding motif protein 5
3	3	7	7	CM0-CT0549-565-F11	BQ318645	POLE2	Hs.99185	polymerase (DNA directed), epsilon 2 (p59 subunit)
3	3	7	8	CM1-LT0059-086-A09	AW581245	ABI3	Hs.130719	ABI gene family, member 3
3	3	7	9	QV4-NT0028-184-H09	AW889353	CASC3	Hs.350229	cancer susceptibility candidate 3
3	3	7	10	PM3-BT0346-001-H09	AW576992	KIAA1068	Hs.4770	KIAA1068 protein
3	3	8	1	CM3-BN0223-177-B01	AL049974		Hs.100261	MRNA; cDNA DKFZp564B222 (from clone DKFZp564B222)
3	3	8	2	MR0-HT0559-012-E04	BE172635	CLDN8	Hs.162209	claudin 8
3	3	8	3	CM0-CT0815-812-G09	BG960551	NOSTRIN	Hs.416324	nitric oxide synthase trafficker
3	3	8	4	MR4-UT0052-203-G02	BC019089	CDC25C	Hs.656	cell division cycle 25C
3	3	8	5	CM0-CT0349-116-D11	BQ316606	MTO1	Hs.33979	mitochondrial translation optimization 1 homolog (S. cerevisiae)
3	3	8	6	QV2-PT0012-185-A09	AB008112	PEX1	Hs.164682	peroxisome biogenesis factor 1
3	3	8	7	RC0-MT0059-021-B11	BE831724	FLJ20618	Hs.52184	hypothetical protein FLJ20618
3	3	8	8	QV0-BN0040-160-B12	AW994907	RPL15	Hs.381219	ribosomal protein L15
3	3	8	9	QV2-BT0685-298-H02	BE694304	MLL3	Hs.298119	myeloid/lymphoid or mixed-lineage leukemia 3
3	3	8	10	PM0-MT0202-011-D04	BI032185	SON	Hs.430541	SON DNA binding protein
3	3	9	1	MR3-ST0203-208-C01	AW814453	FLJ10074	Hs.71573	hypothetical protein FLJ10074
3	3	9	2	PM2-ST0303-011-D06	BI048034	TUB	Hs.54468	tubby homolog (mouse)
3	3	9	3	CM3-FN0769-196-D10	BE840722	SPRR3	Hs.139322	small proline-rich protein 3
3	3	9	4	CM1-BT0738-199-H06	BQ304017	PPIL1	Hs.27693	peptidylprolyl isomerase (cyclophilin)-like 1
3	3	9	5	MR3-ST0203-014-C07	AW391033	DJ167A19.1	Hs.11923	hypothetical protein DJ167A19.1
3	3	9	6	RC0-HT0613-021-A11	BE179082	LRSAM1	Hs.323813	leucine rich repeat and sterile alpha motif containing 1
3	3	9	7	MR4-UT0051-003-E05	BF912294	CNNM3	Hs.414042	cyclin M3
3	3	9	8	CM0-TN0036-538-F03	AK024973		Hs.306737	CDNA: FLJ21320 fis, clone COL02324
3	3	9	9	QV4-UM0094-156-A10	AW804775	MAP7	Hs.254605	microtubule-associated protein 7
3	3	9	10	MR0-FT0184-101-E10	BF858991	ZNF151	Hs.433764	zinc finger protein 151 (pHZ-67)
3	3	10	1	RC2-UT0023-014-A07	BE698705	LAPTM4A	Hs.111894	lysosomal-associated protein transmembrane 4 alpha
3	3	10	2	MR3-HT0487-112-B12	BF351332	FLJ12787	Hs.406703	hypothetical protein FLJ12787
3	3	10	3	MR3-GN0186-007-D07	BQ367148	TBRG1	Hs.443668	transforming growth factor beta regulator 1
3	3	10	4	RC4-BN0408-012-B04	BF751971	LACTB2	Hs.118554	lactamase, beta 2
3	3	10	5	RC0-CN0028-031-F11	AW842249	ZNF266	Hs.118281	zinc finger protein 266
3	3	10	6	PM3-HT0605-001-A09	BE178577	MOAP1	Hs.24719	modulator of apoptosis 1
3	3	10	7	MR3-GN0187-014-G04	BG006416	FLJ20254	Hs.15356	hypothetical protein FLJ20254
3	3	10	8	RC4-ET0044-011-A09	BE828604	KDELR1	Hs.78040	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1
3	3	10	9	RC1-TN0151-011-C10	BF885508	MYO1E	Hs.437459	myosin IE
3	3	10	10	MR2-HT1163-006-E02	AF052117	CLCN4	Hs.417091	chloride channel 4
3	4	1	1	THR				
3	4	1	2	BLANK				
3	4	1	3	MR0-CT0060-003-G06	AW374890	VPS33B	Hs.327378	vacuolar protein sorting 33B (yeast)
3	4	1	4	RC0-BN0416-023-E01	BF750774	ATP6V0A1	Hs.267871	ATPase, H+ transporting, lysosomal V0 subunit a isoform 1
3	4	1	5	QV4-GN0120-587-G02	BG006274	NPR1	Hs.438864	natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)
3	4	1	6	QV2-ST0296-040-C12	BF375650	CPVL	Hs.95594	carboxypeptidase, vitellogenic-like
3	4	1	7	CM0-FT0044-422-F06	BE769869	RHOC	Hs.179735	ras homolog gene family, member C
3	4	1	8	RC2-AN0062-012-B09	BQ291714	DHX40	Hs.29403	DEAH (Asp-Glu-Ala-His) box polypeptide 40
3	4	1	9	MR0-HT0559-031-D08	BE708537	SLC39A14	Hs.301743	solute carrier family 39 (zinc transporter), member 14
3	4	1	10	PM0-AN0032-001-F03	BE811884	ROCK1	Hs.306307	Rho-associated, coiled-coil containing protein kinase 1
3	4	2	1	BLANK				
3	4	2	2	BLANK				
3	4	2	3	CM1-GN0367-699-G01	BI050300	FLJ20399	Hs.155049	hypothetical protein FLJ20399
3	4	2	4	CM0-HT0283-090-D12	BC001096	LOC92689	Hs.147096	hypothetical protein BC001096
3	4	2	5	QV4-OT0035-365-D01	AF082657	ERAL1	Hs.3426	Era G-protein-like 1 (E. coli)
3	4	2	6	CM0-LT0066-260-C01	AW839114	MERTK	Hs.306178	c-mer proto-oncogene tyrosine kinase
3	4	2	7	QV4-BN0090-163-C11	BE002905	FLJ12903	Hs.369253	hypothetical protein FLJ12903
3	4	2	8	MR1-TN0044-001-C01	BQ374755	ABCB6	Hs.107911	ATP-binding cassette, sub-family B (MDR/TAP), member 6
3	4	2	9	PM0-ET0274-001-A03	BC004865	CLPTM1	Hs.444441	cleft lip and palate associated transmembrane protein 1
3	4	2	10	MR3-HT0999-003-A07	BG993302	DDEF2	Hs.12802	development and differentiation enhancing factor 2
3	4	3	1	CM3-BN0223-177-G11	BE011665	ACOX2	Hs.9795	acyl-Coenzyme A oxidase 2, branched chain
3	4	3	2	QV1-ET0178-556-A07	BF881789	PITPNM2	Hs.272759	phosphatidylinositol transfer protein, membrane-associated 2
3	4	3	3	MR4-LT0076-003-G10	AW839927	HADHA	Hs.75860	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit
3	4	3	4	MR3-ST0203-012-A03	AW390957	ARFGAP3	Hs.13014	ADP-ribosylation factor GTPase activating protein 3
3	4	3	5	PM3-BN0085-006-B08	BE814748	RAB2	Hs.78305	RAB2, member RAS oncogene family
3	4	3	6	QV2-FT0010-304-A10	BE768724	KIAA0265	Hs.192966	KIAA0265 protein
3	4	3	7	CM1-NT0087-259-H08	BE764952	PRKAA1	Hs.43322	protein kinase, AMP-activated, alpha 1 catalytic subunit
3	4	3	8	MR1-FN0011-001-F01	AK074081	DOCK8	Hs.528687	dedicator of cytokinesis 8
3	4	3	9	MR1-RT0038-003-D10	BF821347	ARHGEF17	Hs.45180	Rho guanine nucleotide exchange factor (GEF) 17
3	4	3	10	PM0-ET0254-001-B08	BI014983	SFN	Hs.184510	stratifin
3	4	4	1	RC3-CI0042-012-A09	BF799421	MDH2	Hs.405860	malate dehydrogenase 2, NAD (mitochondrial)
3	4	4	2	MR3-FN0004-004-C07	BC027994	BTRC	Hs.226434	beta-transducin repeat containing
3	4	4	3	RC3-CI0162-022-E07	BF812169	H6PD	Hs.194728	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)
3	4	4	4	CM1-ST0277-059-G02	AW392923	TIEG2	Hs.12229	TGFB inducible early growth response 2
3	4	4	5	QV4-FT0005-201-C10	AW948980	CUTL2	Hs.407196	cut-like 2 (Drosophila)
3	4	4	6	QV2-EN0097-599-D10	BI011351	KLF4	Hs.376206	Kruppel-like factor 4 (gut)
3	4	4	7	RC1-BT0606-015-H01	BE077439	GGA3	Hs.87726	golgi associated, gamma adaptin ear containing, ARF binding protein 3
3	4	4	8	CM0-TN0035-483-E10	BE843419	MRPL22	Hs.41007	mitochondrial ribosomal protein L22
3	4	4	9	MR0-HT0209-110-F02	BE146340	SFRS5	Hs.166975	splicing factor, arginine/serine-rich 5
3	4	4	10	PM0-CT0263-006-D07	AW854983	FLJ20399	Hs.155049	hypothetical protein FLJ20399
3	4	5	1	PM2-CS0028-001-C11	BF766837	TST	Hs.351863	thiosulfate sulfurtransferase (rhodanese)
3	4	5	2	MR4-NT0143-006-E10	BI042253	CLK1	Hs.433732	CDC-like kinase 1
3	4	5	3	RC2-CT0320-017-A10	AW861509	UBAP2	Hs.14953	ubiquitin associated protein 2
3	4	5	4	PM2-DT0042-003-H10	BF084832	MASTL	Hs.276905	microtubule associated serine/threonine kinase-like
3	4	5	5	QV4-HT0893-373-B07	AF171669	SLC7A8	Hs.22891	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8
3	4	5	6	QV2-NT0048-349-G10	BF090636	SPRY2	Hs.18676	sprouty homolog 2 (Drosophila)
3	4	5	7	CM1-NN1006-185-E07	AW900719	TLN2	Hs.137129	talin 2
3	4	5	8	MR4-ST0240-027-C01	BI047643	ARS2	Hs.111801	arsenate resistance protein ARS2
3	4	5	9	MR2-EN0093-004-B01	AK057643	EIF4EBP2	Hs.278712	eukaryotic translation initiation factor 4E binding protein 2
3	4	5	10	MR2-CI0128-013-G08	BF818037	DHX57	Hs.130991	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57
3	4	6	1	MR2-HT1160-002-D02	AL389944	NELF	Hs.455336	nasal embryonic LHRH factor
3	4	6	2	CM0-MT0187-787-G08	BI028823	GENX-3414	Hs.109590	genethonin 1
3	4	6	3	MR2-BT0590-105-F07	BE075707	KLF7	Hs.436708	Kruppel-like factor 7 (ubiquitous)
3	4	6	4	IL0-HT0205-138-E03	AW369112	SEC61A2	Hs.368481	Sec61 alpha 2 subunit (S. cerevisiae)
3	4	6	5	IL3-CT0219-058-E03	AW604183	SIAT1	Hs.2554	sialyltransferase 1 (beta-galactoside alpha-2,6-sialyltransferase)
3	4	6	6	QV0-ET0001-228-A03	AW945948	LOC283537	Hs.117167	hypothetical protein LOC283537
3	4	6	7	QV0-DT0047-123-B07	AK002069	EPM2AIP1	Hs.28020	EPM2A (laforin) interacting protein 1
3	4	6	8	QV3-ET0099-382-G08	BF875200	IRAK4	Hs.142295	interleukin-1 receptor-associated kinase 4
3	4	6	9	MR0-HT0407-017-F01	BE159693	ITGA2	Hs.387725	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)
3	4	6	10	PM3-NT0312-009-C04	BQ345764	AF1Q	Hs.75823	ALL1-fused gene from chromosome 1q
3	4	7	1	CM1-HN0016-549-B10	BF825239	SLC19A2	Hs.30246	solute carrier family 19 (thiamine transporter), member 2
3	4	7	2	CM3-HT0528-086-C04	AW608016	JARID1B	Hs.143323	Jumonji, AT rich interactive domain 1B (RBP2-like)
3	4	7	3	RC2-BN0033-015-F11	AW993263	DLG3	Hs.11101	discs, large homolog 3 (neuroendocrine-dlg, Drosophila)
3	4	7	4	MR0-AN0082-002-E10	AB037858	LRRC8	Hs.173484	leucine rich repeat containing 8
3	4	7	5	CM0-CT0046-025-A07	BC001679	MEP50	Hs.446551	MEP50 protein
3	4	7	6	QV2-EN0096-607-E03	BI011956	ITPK1	Hs.408429	inositol 1,3,4-triphosphate 5/6 kinase
3	4	7	7	RC4-CN0049-012-A04	AW604042	FXYD3	Hs.301350	FXYD domain containing ion transport regulator 3
3	4	7	8	PM2-NN0222-001-F10	BF955119	MCRS1	Hs.25313	microspherule protein 1
3	4	7	9	CM1-UM0031-138-B02	AW796413	C9orf72	Hs.23607	chromosome 9 open reading frame 72
3	4	7	10	PM3-CN0100-001-E05	BG979984	CEP2	Hs.440606	centrosomal protein 2
3	4	8	1	RC1-GN0198-013-E09	BG009053	ZNF84	Hs.22664	zinc finger protein 84 (HPF2)
3	4	8	2	RC0-CT0380-036-H01	AW860381	PEX16	Hs.100915	peroxisomal biogenesis factor 16
3	4	8	3	CM0-NT0133-640-G12	BF919149	PPFIA3	Hs.109299	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3
3	4	8	4	CM1-HT1145-677-H07	BF845093	SPARCL1	Hs.75445	SPARC-like 1 (mast9, hevin)
3	4	8	5	MR3-AN0027-004-G04	BE811596	PDLIM4	Hs.424312	PDZ and LIM domain 4
3	4	8	6	QV0-HT0368-181-F07	BE156689	KBTBD10	Hs.50550	kelch repeat and BTB (POZ) domain containing 10
3	4	8	7	RC3-CI0043-013-D07	BF807987	ABLIM2	Hs.233404	actin binding LIM protein family, member 2
3	4	8	8	RC0-ET0078-021-C12	BE829973	ACP6	Hs.15871	lysophosphatidic acid phosphatase
3	4	8	9	QV1-CI0173-460-C12	BF805201	CECR5	Hs.26890	cat eye syndrome chromosome region, candidate 5
3	4	8	10	PM0-GN0428-001-C04	BI050688	RAB4A	Hs.296169	RAB4A, member RAS oncogene family
3	4	9	1	QV2-NN0045-516-E06	BF959877	C6orf89	Hs.433381	chromosome 6 open reading frame 89
3	4	9	2	PM2-HT0353-011-C12	BF842437	PME-1	Hs.63304	protein phosphatase methylesterase-1
3	4	9	3	CM0-CI0177-691-C01	AJ420465	C9orf54	Hs.325309	chromosome 9 open reading frame 54
3	4	9	4	MR4-HT1052-001-B10	BQ355403	STX4A	Hs.83734	syntaxin 4A (placental)
3	4	9	5	RC0-PT0026-031-C12	AW386727	UBE2Q	Hs.244003	ubiquitin-conjugating enzyme E2Q (putative)
3	4	9	6	MR3-FN0206-003-B11	BI045612	LRRN4	Hs.125742	leucine rich repeat neuronal 4
3	4	9	7	QV2-NN0054-321-G08	BE935985	ALMS1	Hs.97393	Alstrom syndrome 1
3	4	9	8	RC0-BT0813-022-E08	BF082854	B4GALT2	Hs.442808	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2
3	4	9	9	QV3-BN0046-129-F08	AW996553	USP43	Hs.23935	ubiquitin specific protease 43
3	4	9	10	MR1-NT0179-001-H11	AL117462	ZNF385	Hs.278422	zinc finger protein 385
3	4	10	1	RC0-BN0050-031-D12	AW997414	GCNT1	Hs.159642	glucosaminyl (N-acetyl) transferase 1, core 2 (beta-1,6-N-acetylglucosaminyltransferase)
3	4	10	2	CM3-LT0079-120-E11	AW840524	SDBCAG84	Hs.169992	serologically defined breast cancer antigen 84
3	4	10	3	CM3-FT0097-225-C04	BE771911	ILF3	Hs.256583	interleukin enhancer binding factor 3, 90kDa
3	4	10	4	CM1-ST0286-062-E06	AW393244	CENTD1	Hs.427719	centaurin, delta 1
3	4	10	5	CM1-UT0038-409-F09	BF094169	POLR3D	Hs.1276	polymerase (RNA) III (DNA directed) polypeptide D, 44kDa
3	4	10	6	QV4-NN1148-588-F02	BF957204	HECTD1	Hs.210850	HECT domain containing 1
3	4	10	7	QV2-OT0062-115-G06	AW882761	CARS	Hs.304134	cysteinyl-tRNA synthetase
3	4	10	8	RC3-NN0070-021-F02	AW898232	APC	Hs.75081	adenomatosis polyposis coli
3	4	10	9	MR1-UM0009-022-A02	BE774364	LRRC14	Hs.155650	leucine rich repeat containing 14
3	4	10	10	MR0-ET0107-001-F07	BF877856	GZMB	Hs.1051	granzyme B (granzyme 2, cytotoxic T-lymphocyte-associated serine esterase 1)
4	1	1	1	Q_GENE				
4	1	1	2	BLANK				
4	1	1	3	RC4-IT0014-012-G06	BF771619	ARF4	Hs.435639	ADP-ribosylation factor 4
4	1	1	4	CM1-CS0038-492-F06	BF763405	ARIH1	Hs.181461	ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 (Drosophila)
4	1	1	5	CM0-UM0001-259-H01	AW792806	ASAHL	Hs.264330	N-acylsphingosine amidohydrolase (acid ceramidase)-like
4	1	1	6	QV0-BN0042-346-C09	BE925839	PPP4R1	Hs.435789	protein phosphatase 4, regulatory subunit 1
4	1	1	7	CM0-UT0003-582-F06	BF910853	NMI	Hs.54483	N-myc (and STAT) interactor
4	1	1	8	PM0-BT0726-001-A03	BE091185	ZF	Hs.321022	HCF-binding transcription factor Zhangfei
4	1	1	9	PM0-NN1205-001-E09	BF947076	MGC22960	Hs.439794	MGC22960 gene
4	1	1	10	MR3-CI0184-002-H11	NM_006301	MAP3K12	Hs.211601	mitogen-activated protein kinase kinase kinase 12
4	1	2	1	BLANK				
4	1	2	2	BLANK				
4	1	2	3	CM1-MT0244-640-F10	BF902431	LOC92017	Hs.145047	similar to RIKEN cDNA 4933437K13
4	1	2	4	CM1-UM0031-139-E02	BQ376821	DES	Hs.279604	desmin
4	1	2	5	RC2-ST0301-015-D10	AW821029	PLXND1	Hs.301685	plexin D1
4	1	2	6	QV3-SN0057-302-D10	BE937101	FTSJ1	Hs.23170	FtsJ homolog 1 (E. coli)
4	1	2	7	CM1-UT0038-384-F08	BF094116	PGBD3	Hs.99924	piggyBac transposable element derived 3
4	1	2	8	QV3-BN0046-282-H10	BE814002	TPST1	Hs.421194	tyrosylprotein sulfotransferase 1
4	1	2	9	MR2-EN0093-001-G04	BF853149	ZBTB4	Hs.35096	zinc finger and BTB domain containing 4
4	1	2	10	QV4-NN0039-228-G02	BE698996	LOC132001	Hs.370293	hypothetical protein BC015088
4	1	3	1	RC0-TN0079-021-F04	NM_004393	DAG1	Hs.76111	dystroglycan 1 (dystrophin-associated glycoprotein 1)
4	1	3	2	PM2-CI0111-004-G10	BF806791	PKD1	Hs.75813	polycystic kidney disease 1 (autosomal dominant)
4	1	3	3	MR4-NN0205-101-E09	BF954488	GPR51	Hs.198612	G protein-coupled receptor 51
4	1	3	4	RC0-NT0119-021-H09	BC002683	NRN1	Hs.103291	neuritin 1
4	1	3	5	RC0-EN0081-032-F12	BF851926	MGC3040	Hs.280740	hypothetical protein MGC3040
4	1	3	6	RC1-BT0606-014-H10	BE077410	TFR2	Hs.63758	transferrin receptor 2
4	1	3	7	QV2-NN0045-530-H03	BF960888	GABRA4	Hs.248112	gamma-aminobutyric acid (GABA) A receptor, alpha 4
4	1	3	8	MR3-GN0185-009-F01	AK000750	VKORC1L1	Hs.43112	vitamin K epoxide reductase complex, subunit 1-like 1
4	1	3	9	MR2-HN0035-017-G02	BF828830	TIP120B	Hs.154740	TBP-interacting protein
4	1	3	10	MR2-NT0135-005-G02	BF921132	FLJ11088	Hs.406485	GGA binding partner
4	1	4	1	RC4-HT0742-011-H06	BE715426	IKBKAP	Hs.31323	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein
